@RELATION P1HumanAgent-freq_1-1803_121258-training

  @ATTRIBUTE timeSpent NUMERIC
  @ATTRIBUTE timeLeft NUMERIC
  @ATTRIBUTE intermediateReward NUMERIC
  @ATTRIBUTE intermediateRewardWonLastTick NUMERIC
  @ATTRIBUTE intermediateRewardWonLast6Ticks NUMERIC
  @ATTRIBUTE intermediaRewardPredicted6 NUMERIC
  @ATTRIBUTE intermediaRewardPredicted12 NUMERIC
  @ATTRIBUTE intermediaRewardPredicted24 NUMERIC
  @ATTRIBUTE nearestEnemyLeftDistance NUMERIC
  @ATTRIBUTE nearestEnemyLef_X NUMERIC
  @ATTRIBUTE nearestEnemyLeft_Y NUMERIC
  @ATTRIBUTE nearestEnemyRightDistance NUMERIC
  @ATTRIBUTE nearestEnemyRight_X NUMERIC
  @ATTRIBUTE nearestEnemyRight_Y NUMERIC
  @ATTRIBUTE nearestBlockLeftDistance NUMERIC
  @ATTRIBUTE nearestBlockLeft_X NUMERIC
  @ATTRIBUTE nearestBlockLeft_Y NUMERIC
  @ATTRIBUTE nearestBlockRightDistance NUMERIC
  @ATTRIBUTE nearestBlockRight_X NUMERIC
  @ATTRIBUTE nearestBlockRight_Y NUMERIC
  @ATTRIBUTE nearestCoinLeftDistance NUMERIC
  @ATTRIBUTE nearestCoinLeft_X NUMERIC
  @ATTRIBUTE nearestCoinLeft_Y NUMERIC
  @ATTRIBUTE nearestCoinRightDistance NUMERIC
  @ATTRIBUTE nearestCoinRight_X NUMERIC
  @ATTRIBUTE nearestCoinRight_Y NUMERIC
  @ATTRIBUTE enemyNearRight {0, 1}
  @ATTRIBUTE blockNearRight {0, 1}
  @ATTRIBUTE enemyAheadOnFloorHeight {0, 1}
  @ATTRIBUTE blockAheadOnFloorHeight {0, 1}
  @ATTRIBUTE isMarioOnGround {0, 1}
  @ATTRIBUTE isMarioAbleToJump {0, 1}
  @ATTRIBUTE isMarioAbleToShoot {0, 1}
  @ATTRIBUTE isMarioCarrying {0, 1}
  @ATTRIBUTE enemyWasKilledBin {0, 1}
  @ATTRIBUTE marioWasInjuredBin {0, 1}
  @ATTRIBUTE isSlopeDown {0, 1}
  @ATTRIBUTE coinsGainedLastTick NUMERIC
  @ATTRIBUTE marioMode NUMERIC
  @ATTRIBUTE marioStatus NUMERIC
  @ATTRIBUTE actionKey NUMERIC

@DATA
3,196,9,0,10,19,19,19,12.728,0,0,12.728,18,18,12.728,0,0,7.000,16,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,10,19,19,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,10,19,19,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,10,19,19,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,10,19,19,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,0,9,19,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,0,9,19,19,12.728,0,0,12.728,18,18,12.728,0,0,5.000,14,9,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,0,9,19,19,12.728,0,0,12.728,18,18,12.728,0,0,5.000,14,9,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,0,9,19,19,12.728,0,0,12.728,18,18,12.728,0,0,2.000,11,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2
3,196,9,0,0,9,19,19,12.728,0,0,12.728,18,18,12.728,0,0,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,1,0,1,0,0,0,0,0,2,2,2
4,196,9,0,0,9,19,19,12.728,0,0,12.728,18,18,12.728,0,0,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,1,1,1,0,0,0,0,0,2,2,2
4,196,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,1,1,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,1,1,1,0,0,0,0,0,2,2,3
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,4.000,13,9,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,3.000,12,9,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,3.000,12,9,12.728,0,0,12.728,18,18,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,19,12.728,0,0,12.728,18,18,12.728,0,0,3.000,12,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
4,195,9,0,0,9,9,9,12.728,0,0,12.728,18,18,12.728,0,0,2.000,11,9,12.728,0,0,12.728,18,18,0,1,0,1,1,1,1,0,0,0,0,0,2,2,3
4,195,9,0,0,9,9,9,12.728,0,0,12.728,18,18,12.728,0,0,2.000,11,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3
5,195,9,0,0,9,9,9,12.728,0,0,12.728,18,18,12.728,0,0,9.000,18,9,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
5,195,9,0,0,9,9,9,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,9.055,18,10,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,9.000,18,9,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,8.000,17,9,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,8.000,17,9,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,8.062,17,8,12.728,0,0,7.000,16,9,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,7.071,16,8,12.728,0,0,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,7.071,16,8,12.728,0,0,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,7.071,16,8,12.728,0,0,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,7.071,16,8,12.728,0,0,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,5.385,14,7,1.000,8,9,5.000,14,9,12.728,0,0,9.487,18,6,0,0,0,1,0,1,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,5.385,14,7,1.000,8,9,5.000,14,9,12.728,0,0,9.487,18,6,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
5,194,9,0,0,9,9,9,12.728,0,0,5.385,14,7,1.000,8,9,5.000,14,9,12.728,0,0,9.487,18,6,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
6,194,9,0,0,9,9,9,12.728,0,0,4.472,13,7,2.000,7,9,4.000,13,9,12.728,0,0,8.544,17,6,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
6,194,9,0,0,9,9,9,12.728,0,0,4.472,13,7,2.000,7,9,4.000,13,9,12.728,0,0,8.544,17,6,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,12.728,0,0,4.472,13,7,2.000,7,9,4.000,13,9,12.728,0,0,8.544,17,6,0,0,0,1,1,1,1,0,0,0,0,0,2,2,3
6,193,9,0,0,9,9,9,12.728,0,0,3.606,12,7,3.000,6,9,3.000,12,9,12.728,0,0,7.616,16,6,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
6,193,9,0,0,9,9,9,12.728,0,0,3.162,12,8,12.728,0,0,3.000,12,9,12.728,0,0,7.280,16,7,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
6,193,9,0,0,9,9,9,12.728,0,0,3.000,12,9,12.728,0,0,8.000,17,9,12.728,0,0,7.071,16,8,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
6,193,9,0,0,9,9,9,12.728,0,0,1.414,10,10,12.728,0,0,9.220,15,2,12.728,0,0,6.000,15,9,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3
6,193,9,0,0,9,9,9,12.728,0,0,1.414,10,10,12.728,0,0,9.220,15,2,12.728,0,0,6.000,15,9,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3
6,193,9,0,0,9,9,9,12.728,0,0,1.414,10,10,12.728,0,0,9.220,15,2,12.728,0,0,6.000,15,9,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,1.000,9,10,12.728,18,18,12.728,0,0,8.602,14,2,12.728,0,0,5.000,14,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,2.000,9,11,12.728,18,18,12.728,0,0,8.602,14,2,12.728,0,0,5.000,14,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,2.000,9,11,12.728,18,18,12.728,0,0,8.602,14,2,12.728,0,0,5.000,14,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,2.236,8,11,9.849,18,13,12.728,0,0,8.062,13,2,12.728,0,0,4.000,13,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,2.236,8,11,9.487,18,12,12.728,0,0,5.000,14,9,12.728,0,0,4.123,13,8,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
6,193,9,0,0,9,9,9,2.236,8,11,9.487,18,12,12.728,0,0,5.000,14,9,12.728,0,0,4.123,13,8,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
7,193,9,0,0,9,9,9,2.828,7,11,8.544,17,12,12.728,0,0,4.000,13,9,12.728,0,0,3.162,12,8,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
7,193,9,0,0,9,9,9,3.606,6,11,9.487,18,12,12.728,0,0,4.000,13,9,12.728,0,0,3.162,12,8,0,0,0,1,1,1,1,0,0,0,0,0,2,2,3
7,192,9,0,0,9,9,9,3.606,6,11,9.487,18,12,12.728,0,0,4.000,13,9,12.728,0,0,3.162,12,8,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
7,192,9,0,0,9,9,9,5.000,5,12,8.944,17,13,12.728,0,0,7.280,11,2,12.728,0,0,2.000,11,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
7,192,9,0,0,9,9,9,5.657,5,13,9.434,17,14,12.728,0,0,6.325,11,3,12.728,0,0,2.000,11,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
7,192,9,0,0,9,9,9,6.403,5,14,10.000,17,15,12.728,0,0,5.385,11,4,12.728,0,0,2.236,11,10,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
7,192,9,0,0,9,9,9,7.071,4,14,9.220,16,15,12.728,0,0,5.099,10,4,12.728,0,0,1.414,10,10,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
7,192,9,0,0,9,9,9,7.071,4,14,9.220,16,15,12.728,0,0,5.099,10,4,12.728,0,0,1.414,10,10,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
7,192,9,0,0,9,9,9,7.071,4,14,9.220,16,15,12.728,0,0,5.099,10,4,12.728,0,0,1.414,10,10,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
7,192,25,16,16,41,41,41,7.810,3,14,8.485,15,15,5.000,9,4,5.099,10,4,2.000,9,11,1.414,10,10,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2
7,192,25,0,16,41,41,41,8.062,2,13,7.810,15,14,6.000,9,3,6.083,10,3,1.000,9,10,1.000,10,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
7,192,73,48,64,137,137,137,8.944,1,13,7.071,14,14,6.000,9,3,7.280,16,7,12.728,0,0,1.000,10,9,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2
7,192,73,0,64,137,137,137,8.544,1,12,6.403,14,13,7.000,9,2,7.616,16,6,12.728,0,0,1.000,10,9,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
7,192,73,0,64,137,137,137,8.544,1,12,6.403,14,13,7.000,9,2,7.616,16,6,12.728,0,0,1.000,10,9,0,0,0,1,1,0,1,0,0,0,1,0,2,2,2
7,192,105,32,96,201,201,201,9.487,0,12,5.657,13,13,7.071,8,2,6.708,15,6,12.728,0,0,1.000,10,9,0,0,0,0,1,1,1,0,0,0,1,2,2,2,2
8,192,105,0,80,185,201,201,9.487,0,12,5.000,12,13,7.071,8,2,6.708,15,6,12.728,0,0,1.000,10,9,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
8,192,105,0,80,185,201,201,9.487,0,12,5.000,12,13,7.071,8,2,6.708,15,6,12.728,0,0,1.000,10,9,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
8,191,137,32,64,201,265,265,12.728,0,0,4.472,11,13,7.280,7,2,5.831,14,6,12.728,0,0,5.385,14,11,0,0,0,0,1,1,1,0,0,0,1,2,2,2,2
