@RELATION P1BotAgent-freq_1-1803_120855-training

  @ATTRIBUTE timeSpent NUMERIC
  @ATTRIBUTE timeLeft NUMERIC
  @ATTRIBUTE intermediateReward NUMERIC
  @ATTRIBUTE intermediateRewardWonLastTick NUMERIC
  @ATTRIBUTE intermediateRewardWonLast6Ticks NUMERIC
  @ATTRIBUTE intermediaRewardPredicted6 NUMERIC
  @ATTRIBUTE intermediaRewardPredicted12 NUMERIC
  @ATTRIBUTE intermediaRewardPredicted24 NUMERIC
  @ATTRIBUTE nearestEnemyLeftDistance NUMERIC
  @ATTRIBUTE nearestEnemyLef_X NUMERIC
  @ATTRIBUTE nearestEnemyLeft_Y NUMERIC
  @ATTRIBUTE nearestEnemyRightDistance NUMERIC
  @ATTRIBUTE nearestEnemyRight_X NUMERIC
  @ATTRIBUTE nearestEnemyRight_Y NUMERIC
  @ATTRIBUTE nearestBlockLeftDistance NUMERIC
  @ATTRIBUTE nearestBlockLeft_X NUMERIC
  @ATTRIBUTE nearestBlockLeft_Y NUMERIC
  @ATTRIBUTE nearestBlockRightDistance NUMERIC
  @ATTRIBUTE nearestBlockRight_X NUMERIC
  @ATTRIBUTE nearestBlockRight_Y NUMERIC
  @ATTRIBUTE nearestCoinLeftDistance NUMERIC
  @ATTRIBUTE nearestCoinLeft_X NUMERIC
  @ATTRIBUTE nearestCoinLeft_Y NUMERIC
  @ATTRIBUTE nearestCoinRightDistance NUMERIC
  @ATTRIBUTE nearestCoinRight_X NUMERIC
  @ATTRIBUTE nearestCoinRight_Y NUMERIC
  @ATTRIBUTE enemyNearRight {0, 1}
  @ATTRIBUTE blockNearRight {0, 1}
  @ATTRIBUTE enemyAheadOnFloorHeight {0, 1}
  @ATTRIBUTE blockAheadOnFloorHeight {0, 1}
  @ATTRIBUTE isMarioOnGround {0, 1}
  @ATTRIBUTE isMarioAbleToJump {0, 1}
  @ATTRIBUTE isMarioAbleToShoot {0, 1}
  @ATTRIBUTE isMarioCarrying {0, 1}
  @ATTRIBUTE enemyWasKilledBin {0, 1}
  @ATTRIBUTE marioWasInjuredBin {0, 1}
  @ATTRIBUTE isSlopeDown {0, 1}
  @ATTRIBUTE coinsGainedLastTick NUMERIC
  @ATTRIBUTE marioMode NUMERIC
  @ATTRIBUTE marioStatus NUMERIC
  @ATTRIBUTE actionKey {0, 1, 2, 3}

@DATA
13,186,205,0,64,269,301,301,3.000,9,12,12.728,18,18,5.000,6,5,12.728,18,18,7.211,5,3,1.000,10,9,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
14,186,237,32,80,317,365,365,3.000,9,12,12.728,18,18,5.000,6,5,12.728,18,18,7.211,5,3,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,2,2,2,2
14,186,237,0,64,301,365,365,2.236,8,11,12.728,18,18,1.000,8,9,1.000,10,9,8.602,4,2,12.728,18,18,0,1,0,0,0,1,1,0,0,0,0,0,2,2,2
14,185,237,0,64,301,333,365,2.236,8,11,12.728,18,18,1.000,8,9,1.000,10,9,8.602,4,2,12.728,18,18,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3
14,185,237,0,32,269,333,365,2.236,8,11,12.728,18,18,1.000,8,9,1.000,10,9,8.602,4,2,12.728,18,18,0,1,0,0,1,0,1,0,0,0,1,0,2,2,3
14,185,237,0,32,269,333,365,2.000,9,11,12.728,18,18,1.000,8,9,1.000,10,9,8.602,4,2,12.728,18,18,0,1,0,0,1,1,1,0,0,0,1,0,2,2,2
14,185,237,0,32,269,333,365,2.000,9,11,12.728,18,18,1.000,8,9,1.000,10,9,8.602,4,2,12.728,18,18,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3
14,185,237,0,0,237,317,365,3.000,9,12,12.728,18,18,5.657,5,5,12.728,18,18,7.810,4,3,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
14,185,237,0,0,237,301,365,4.000,9,13,12.728,18,18,5.000,5,6,12.728,18,18,7.071,4,4,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
14,185,237,0,0,237,301,365,4.000,9,13,12.728,18,18,5.000,5,6,12.728,18,18,7.071,4,4,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
14,185,237,0,0,237,269,365,5.099,8,14,9.487,18,12,5.385,4,7,12.728,18,18,6.708,6,3,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
14,185,237,0,0,237,269,365,4.123,8,13,9.220,18,11,5.831,4,6,12.728,18,18,7.616,6,2,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
14,185,237,0,0,237,269,365,4.123,8,13,9.220,18,11,5.831,4,6,12.728,18,18,7.616,6,2,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
14,185,237,0,0,237,237,365,4.123,8,13,9.220,18,11,5.831,4,6,12.728,18,18,7.616,6,2,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
14,185,237,0,0,237,237,365,3.000,9,12,9.055,18,10,6.403,4,5,12.728,18,18,8.485,3,3,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
14,185,237,0,0,237,237,333,3.000,9,12,9.055,18,10,6.403,4,5,12.728,18,18,8.485,3,3,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
15,185,237,0,0,237,237,333,3.162,8,12,7.071,16,10,7.211,3,5,12.728,18,18,8.944,5,1,12.728,18,18,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2
15,185,237,0,0,237,237,333,2.236,8,11,7.000,16,9,1.000,8,9,12.728,18,18,9.849,5,0,12.728,18,18,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,333,1.414,8,10,7.071,16,8,1.414,8,8,8.000,17,9,10.630,2,1,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,317,1.000,8,9,7.280,16,7,2.236,7,8,8.000,17,9,11.402,2,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,301,2.000,7,9,6.083,15,8,2.828,7,7,7.000,16,9,12.042,1,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,301,2.000,7,9,6.083,15,8,2.828,7,7,7.000,16,9,12.042,1,0,12.728,18,18,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,269,2.000,7,9,6.083,15,8,2.828,7,7,7.000,16,9,12.042,1,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,269,2.000,7,9,5.000,14,9,3.606,6,7,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,269,2.000,7,9,5.000,14,9,3.606,6,7,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,237,2.000,7,9,4.000,13,9,3.606,6,7,6.000,15,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,237,3.000,6,9,3.000,12,9,4.472,5,7,5.000,14,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,237,3.000,6,9,3.000,12,9,4.472,5,7,5.000,14,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,237,3.000,6,9,3.000,12,9,4.472,5,7,5.000,14,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,237,3.000,6,9,3.000,12,9,4.472,5,7,5.000,14,9,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
15,184,237,0,0,237,237,237,4.000,5,9,2.000,11,9,5.385,4,7,4.000,13,9,12.728,0,0,12.728,18,18,1,0,0,1,1,1,1,0,0,0,0,0,2,2,2
16,184,237,0,0,237,237,237,4.000,5,9,2.000,11,9,5.385,4,7,4.000,13,9,12.728,0,0,12.728,18,18,1,0,0,1,0,0,1,0,0,0,0,0,2,2,3
16,184,237,0,0,237,237,237,3.162,6,10,2.236,11,10,5.099,4,8,4.000,13,9,12.728,0,0,12.728,18,18,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3
16,183,237,0,0,237,237,237,4.472,5,11,2.236,10,11,6.000,3,9,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
16,183,237,0,0,237,237,237,4.472,5,11,2.236,10,11,6.000,3,9,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,3.000,9,12,8.544,17,12,12.728,0,0,12.728,18,18,12.042,0,1,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.236,8,11,7.280,16,11,7.000,2,9,9.055,18,8,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.236,8,11,7.616,16,12,7.000,2,9,9.055,18,8,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.236,8,11,7.616,16,12,7.000,2,9,9.055,18,8,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.236,7,10,6.325,15,11,8.062,1,8,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.236,7,10,6.325,15,11,8.062,1,8,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.000,7,9,6.083,15,10,8.246,1,7,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.000,7,9,6.083,15,10,8.246,1,7,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,1,0,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,2.000,7,9,6.083,15,10,8.246,1,7,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,1,1,1,0,0,0,0,0,2,2,2
16,183,237,0,0,237,237,237,3.000,6,9,6.083,15,10,8.246,1,7,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3
16,183,237,0,0,237,237,237,3.162,6,10,7.280,16,11,8.062,1,8,1.000,10,9,12.728,0,0,12.728,18,18,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3
17,183,237,0,0,237,237,237,3.606,6,11,7.616,16,12,8.000,1,9,8.062,17,8,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
17,183,237,0,0,237,237,237,4.243,6,12,8.062,16,13,12.728,0,0,8.000,17,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
17,182,237,0,0,237,237,237,4.243,6,12,8.062,16,13,12.728,0,0,8.000,17,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,5.000,5,12,7.211,15,13,12.728,0,0,7.000,16,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,5.000,5,12,7.071,16,8,12.728,0,0,7.000,16,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,5.000,5,12,7.071,16,8,12.728,0,0,7.000,16,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,4.472,5,11,6.708,15,12,9.000,0,9,7.071,16,8,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,5.385,4,11,6.708,15,12,9.000,0,9,7.071,16,8,12.728,0,0,12.728,18,18,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,5.385,4,11,7.280,16,7,9.000,0,9,7.071,16,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,6.325,3,11,6.325,15,7,12.728,0,0,6.083,15,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,6.325,3,11,6.325,15,7,12.728,0,0,6.083,15,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,6.325,3,11,6.325,15,7,12.728,0,0,6.083,15,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,6.325,3,11,6.325,15,7,12.728,0,0,6.083,15,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,7.280,2,11,4.472,13,7,12.728,0,0,5.099,14,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
17,182,237,0,0,237,237,237,6.325,3,11,4.472,13,7,12.728,0,0,5.099,14,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
18,182,237,0,0,237,237,237,6.325,3,11,4.472,13,7,12.728,0,0,5.099,14,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
18,182,237,0,0,237,237,237,7.280,2,11,3.162,12,8,12.728,0,0,4.123,13,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
18,181,237,0,0,237,237,237,7.280,2,11,3.162,12,8,12.728,0,0,4.123,13,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
18,181,237,0,0,237,237,237,7.280,2,11,3.162,12,8,12.728,0,0,4.123,13,8,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
18,181,237,0,0,237,237,237,8.246,1,11,2.236,11,8,12.728,0,0,3.162,12,8,12.728,0,0,12.728,18,18,1,0,0,0,1,1,1,0,0,0,1,0,2,2,2
18,181,237,0,0,237,237,237,8.246,1,11,2.000,11,9,12.728,0,0,3.162,12,8,12.728,0,0,12.728,18,18,1,0,0,0,0,0,1,0,0,0,0,0,2,2,3
18,181,237,0,0,237,237,237,8.544,1,12,2.236,11,10,12.728,0,0,3.000,12,9,12.728,0,0,12.728,18,18,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3
18,181,237,0,0,237,237,237,8.944,1,13,3.606,11,12,12.728,0,0,5.385,14,7,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3
18,181,237,0,0,237,237,237,4.000,9,13,5.831,12,14,12.728,0,0,4.472,13,7,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
18,181,237,0,0,237,237,237,5.000,9,14,6.708,12,15,12.728,0,0,4.123,13,8,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
18,181,237,0,0,237,237,237,5.000,9,14,5.831,12,14,12.728,0,0,4.472,13,7,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
18,181,237,0,0,237,237,237,5.099,8,14,5.385,11,14,12.728,0,0,3.606,12,7,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
18,181,237,0,0,237,237,237,5.099,8,14,5.385,11,14,12.728,0,0,3.606,12,7,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
18,181,237,0,0,237,237,237,5.099,8,14,5.385,11,14,12.728,0,0,3.606,12,7,12.728,0,0,12.728,18,18,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
18,181,237,0,0,237,237,237,5.385,7,14,5.099,10,14,12.728,0,0,2.828,11,7,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
19,181,237,0,0,237,237,237,5.385,7,14,5.099,10,14,12.728,0,0,2.828,11,7,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
19,181,237,0,0,237,237,237,5.385,7,14,5.099,10,14,12.728,0,0,2.828,11,7,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,5.000,9,14,5.099,10,14,12.728,0,0,2.236,10,7,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
19,180,237,0,0,237,237,237,5.000,9,14,5.099,10,14,12.728,0,0,2.236,10,7,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
19,180,237,0,0,237,237,237,5.000,9,14,5.099,10,14,12.728,0,0,2.236,10,7,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
19,180,237,0,0,237,237,237,5.000,9,14,12.728,18,18,2.000,9,7,2.236,10,7,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
19,180,237,0,0,237,237,237,5.385,7,14,5.099,10,14,2.000,9,7,2.236,10,7,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
19,180,237,0,0,237,237,237,5.385,7,14,5.099,10,14,2.000,9,7,2.236,10,7,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
19,180,237,0,0,237,237,237,4.000,9,13,8.544,17,12,1.000,8,9,3.162,10,6,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,4.000,9,13,8.544,17,12,1.000,8,9,3.162,10,6,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,4.000,9,13,8.544,17,12,1.000,8,9,3.162,10,6,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,3.162,8,12,7.280,16,11,2.236,7,8,4.123,10,5,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,3.162,8,12,7.280,16,11,2.236,7,8,4.123,10,5,12.728,0,0,12.728,18,18,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,3.162,8,12,7.280,16,11,2.236,7,8,4.123,10,5,12.728,0,0,12.728,18,18,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2
19,180,237,0,0,237,237,237,3.606,7,12,6.325,15,11,3.162,6,8,4.123,10,5,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
20,180,237,0,0,237,237,237,3.162,8,12,6.325,15,11,3.162,6,8,4.123,10,5,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
20,180,237,0,0,237,237,237,3.162,8,12,5.385,14,11,3.162,6,8,4.123,10,5,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
20,179,237,0,0,237,237,237,3.606,7,12,4.472,13,11,4.000,9,5,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
20,179,237,0,0,237,237,237,3.606,7,12,4.472,13,11,4.000,9,5,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
20,179,237,0,0,237,237,237,3.606,7,12,4.472,13,11,4.000,9,5,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
20,179,237,0,0,237,237,237,4.243,6,12,4.243,12,12,4.123,8,5,10.296,18,4,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
20,179,237,0,0,237,237,237,4.243,6,12,4.243,12,12,4.123,8,5,10.296,18,4,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
20,179,237,0,0,237,237,237,5.000,5,12,3.606,11,12,4.472,7,5,9.434,17,4,12.728,0,0,11.402,18,2,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2
20,179,237,0,0,237,237,237,4.472,5,11,2.828,11,11,1.000,8,9,10.000,17,3,12.728,0,0,12.042,18,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2
20,179,237,0,0,237,237,237,3.606,6,11,2.828,11,11,1.000,8,9,10.000,17,3,12.728,0,0,12.042,18,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
20,179,237,0,0,237,237,237,2.000,9,11,7.280,16,11,2.000,7,9,9.055,18,8,12.728,0,0,9.000,18,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
20,179,237,0,0,237,237,237,1.000,9,10,7.071,16,10,2.236,7,8,9.220,18,7,12.728,0,0,9.000,18,9,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
20,179,237,0,0,237,237,237,.000,9,9,7.000,16,9,2.828,7,7,2.000,11,9,12.728,0,0,9.055,18,8,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2
20,179,247,10,10,257,257,257,5.000,4,9,6.000,15,9,3.606,6,7,1.000,10,9,12.728,0,0,8.062,17,8,0,1,0,1,0,0,1,0,1,0,0,0,2,2,2
20,179,247,0,10,257,257,257,5.099,4,10,6.083,15,10,3.162,6,8,8.246,17,7,12.728,0,0,8.000,17,9,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
21,179,247,0,10,257,257,257,5.385,4,11,6.325,15,11,3.000,6,9,8.062,17,8,12.728,0,0,8.000,17,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
21,179,247,0,10,257,257,257,6.325,3,11,5.385,14,11,4.000,5,9,7.071,16,8,12.728,0,0,7.000,16,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
21,178,247,0,10,257,257,257,6.325,3,11,5.385,14,11,4.000,5,9,7.071,16,8,12.728,0,0,7.000,16,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
21,178,247,0,10,257,257,257,5.385,4,11,5.385,14,11,4.000,5,9,7.071,16,8,12.728,0,0,7.000,16,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
21,178,247,0,0,247,257,257,6.325,3,11,4.472,13,11,5.000,4,9,6.083,15,8,12.728,0,0,6.000,15,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
21,178,247,0,0,247,257,257,6.083,3,10,3.162,12,10,5.099,4,8,6.325,15,7,12.728,0,0,6.000,15,9,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
21,178,247,0,0,247,257,257,6.083,3,10,3.162,12,10,5.099,4,8,6.325,15,7,12.728,0,0,6.000,15,9,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2
21,178,247,0,0,247,257,257,7.071,2,10,2.236,11,10,6.083,3,8,5.385,14,7,12.728,0,0,5.000,14,9,0,0,1,1,1,0,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,257,257,7.071,2,10,2.236,11,10,6.083,3,8,5.385,14,7,12.728,0,0,5.000,14,9,0,0,1,1,1,1,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,257,257,7.071,2,10,2.236,11,10,6.083,3,8,5.385,14,7,12.728,0,0,5.000,14,9,0,0,1,1,1,1,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,247,257,8.062,1,10,1.414,10,10,7.071,2,8,4.472,13,7,12.728,0,0,4.000,13,9,0,0,1,0,1,1,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,247,257,8.062,1,10,1.414,10,10,7.071,2,8,4.472,13,7,12.728,0,0,4.000,13,9,0,0,1,0,1,1,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,247,257,7.071,2,10,1.414,10,10,7.071,2,8,4.472,13,7,12.728,0,0,4.000,13,9,0,0,1,0,1,1,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,247,257,1.000,9,10,6.083,15,8,8.062,1,8,3.606,12,7,12.728,0,0,3.000,12,9,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2
21,178,247,0,0,247,247,257,.000,9,9,6.325,15,7,1.000,8,9,2.000,11,9,12.728,0,0,3.162,12,8,0,1,0,1,0,1,1,0,0,0,0,0,2,2,2
22,178,257,10,10,267,267,277,8.000,1,9,6.083,15,8,1.000,8,9,2.000,11,9,12.728,0,0,3.162,12,8,0,1,0,1,0,0,1,0,1,0,0,0,2,2,3
22,178,257,0,10,267,267,277,9.055,0,10,5.099,14,10,7.000,9,2,2.828,11,7,12.728,0,0,2.000,11,9,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,10,267,267,277,9.220,0,11,5.385,14,11,6.000,9,3,2.236,11,8,12.728,0,0,2.000,11,9,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,10,267,267,277,9.220,0,11,5.385,14,11,6.000,9,3,2.236,11,8,12.728,0,0,2.000,11,9,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,10,267,267,277,12.728,0,0,5.000,13,12,5.000,9,4,1.000,10,9,7.000,9,2,1.414,10,10,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,10,267,267,277,12.728,0,0,5.831,14,12,5.000,9,4,1.000,10,9,7.000,9,2,1.414,10,10,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,267,277,12.728,0,0,5.831,14,12,4.000,9,5,4.472,11,5,6.000,9,3,2.236,10,11,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,267,267,9.849,0,13,5.831,14,12,4.000,9,5,4.472,11,5,6.000,9,3,2.236,10,11,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,267,267,9.849,0,13,5.831,14,12,4.000,9,5,4.472,11,5,6.000,9,3,2.236,10,11,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,267,267,9.849,0,13,5.831,14,6,4.000,9,5,4.472,11,5,6.000,9,3,2.236,10,11,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,267,267,12.728,0,0,5.000,13,6,4.123,8,5,4.123,10,5,2.000,9,11,1.414,10,8,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,267,267,12.728,0,0,4.472,13,7,4.123,8,5,4.123,10,5,2.000,9,11,1.414,10,8,0,0,0,1,1,0,1,0,0,0,0,0,2,2,3
22,177,257,0,0,257,257,267,12.728,0,0,4.472,13,7,4.123,8,5,4.123,10,5,2.000,9,11,1.414,10,8,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
22,177,257,0,0,257,257,267,12.728,0,0,4.123,13,8,4.123,8,5,4.123,10,5,2.000,9,11,1.414,10,8,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
22,177,257,0,0,257,257,267,12.728,0,0,4.123,13,8,4.123,8,5,4.123,10,5,2.000,9,11,1.414,10,8,0,0,0,1,1,1,1,0,0,0,0,0,2,2,2
