@relation P3HumanAgent-freq_1-1105_161118-training-weka.filters.unsupervised.attribute.Remove-R42-83-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R34-weka.filters.unsupervised.attribute.Remove-R34-35-weka.filters.unsupervised.attribute.Remove-R31-32

@attribute intermediateReward numeric
@attribute nearestEnemyLeftDistance numeric
@attribute nearestEnemyLeft_X numeric
@attribute nearestEnemyLeft_Y numeric
@attribute nearestEnemyRightDistance numeric
@attribute nearestEnemyRight_X numeric
@attribute nearestEnemyRight_Y numeric
@attribute nearestBlockLeftDistance numeric
@attribute nearestBlockLeft_X numeric
@attribute nearestBlockLeft_Y numeric
@attribute nearestBlockRightDistance numeric
@attribute nearestBlockRight_X numeric
@attribute nearestBlockRight_Y numeric
@attribute nearestCoinLeftDistance numeric
@attribute nearestCoinLeft_X numeric
@attribute nearestCoinLeft_Y numeric
@attribute nearestCoinRightDistance numeric
@attribute nearestCoinRight_X numeric
@attribute nearestCoinRight_Y numeric
@attribute numEnemiesObserved numeric
@attribute numCoinsObserved numeric
@attribute enemyNearRight {0,1}
@attribute blockNearRight {0,1}
@attribute enemyAheadOnFloorHeight {0,1}
@attribute blockAheadOnFloorHeight {0,1}
@attribute abyssAhead {0,1}
@attribute isMarioOnGround {0,1}
@attribute isMarioAbleToJump {0,1}
@attribute isMarioAbleToShoot {0,1}
@attribute isMarioCarrying {0,1}
@attribute isSlopeDown {0,1}

@data
1635,5,6,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5.657,5,13,12.728,18,18,12.728,0,0,6.325,11,3,12.728,0,0,2.236,11,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5,6,13,12.728,18,18,12.728,0,0,6.708,12,3,12.728,0,0,3.162,12,8,1,2,0,0,0,1,1,1,1,1,0,1
1635,5,6,13,12.728,18,18,12.728,0,0,6.708,12,3,12.728,0,0,3.162,12,8,1,2,0,0,0,1,1,0,1,1,0,0
1635,5,5,12,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,3.606,12,11,1,2,0,1,0,0,1,0,0,1,0,0
1635,5,5,12,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,3.606,12,11,1,2,0,1,0,0,1,0,0,1,0,0
1635,4.472,5,11,12.728,18,18,12.728,0,0,1.414,10,8,12.728,0,0,3.162,12,10,1,2,0,1,0,0,1,0,0,1,0,0
1635,4.472,5,11,12.728,18,18,12.728,0,0,1.414,10,8,12.728,0,0,3.162,12,10,1,2,0,1,0,0,1,0,0,1,0,0
1635,3.162,6,10,12.728,18,18,12.728,0,0,2.828,11,7,12.728,0,0,4,13,9,1,2,0,0,0,1,1,0,0,1,0,0
1635,3.162,6,10,12.728,18,18,12.728,0,0,2.828,11,7,12.728,0,0,4,13,9,1,2,0,0,0,1,1,1,0,1,0,0
1635,4.123,5,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1635,4.123,5,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1635,4.123,5,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1635,5.099,4,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1635,5.099,4,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1635,5.099,4,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1635,5.099,4,10,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,3,12,9,1,2,0,0,0,1,1,1,1,1,0,0
1651,6.083,3,10,12.728,18,18,2,9,7,2.828,11,7,12.728,0,0,2,11,9,1,2,0,0,0,1,1,0,0,1,0,0
1651,6.083,3,10,12.728,18,18,2,9,7,2.828,11,7,12.728,0,0,2,11,9,1,2,0,0,0,1,1,0,0,1,0,0
1651,6.083,3,10,12.728,18,18,2,9,7,2.828,11,7,12.728,0,0,2,11,9,1,2,0,0,0,1,1,1,0,1,0,0
1651,6.083,3,10,12.728,18,18,2,9,7,2.828,11,7,12.728,0,0,2,11,9,1,2,0,0,0,1,1,1,0,1,0,0
1651,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,1,10,9,1,2,0,0,0,1,1,1,0,1,0,1
1651,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,1,10,9,1,2,0,0,0,1,1,1,1,1,0,1
1651,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,1,10,9,1,2,0,0,0,1,1,1,1,1,0,1
1651,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,1,10,9,1,2,0,0,0,1,1,1,1,1,0,1
1667,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1667,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1667,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,7.071,2,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1683,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1683,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1683,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1683,5.099,4,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6.083,3,10,12.728,18,18,2,9,7,3,12,9,4.123,8,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1683,6,3,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,1,1,0,0
1683,6,3,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,0,1,0,0
1683,6,3,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,0,1,0,0
1683,6,3,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,0,1,0,0
1683,6,3,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1683,7,2,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,0,1,0,0
1699,7.071,2,10,12.728,18,18,2,9,7,3,12,9,4.123,8,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1699,8.062,1,10,12.728,18,18,2,9,7,3,12,9,4.123,8,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,0,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,0,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,0,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,0,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1699,8,1,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1699,9,0,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1699,9,0,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,1,1,1,0,0
1699,9,0,9,12.728,18,18,1,8,9,3,12,9,5.099,8,4,12.728,18,18,1,1,0,0,0,1,1,0,0,1,0,0
1699,9.055,0,10,12.728,18,18,2,9,7,3,12,9,4.123,8,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1699,9.055,0,10,12.728,18,18,2,9,7,3,12,9,4.123,8,5,12.728,18,18,1,1,0,0,0,0,1,0,0,1,0,0
1699,9.055,0,10,12.728,18,18,2,9,7,3,12,9,4.123,8,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1699,8.062,1,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1699,8.062,1,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1699,8.062,1,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,0,1,0,1
1699,8.062,1,10,12.728,18,18,2,9,7,2.236,10,7,4,9,5,12.728,18,18,1,1,0,0,0,0,1,1,1,1,0,1
1699,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,7.071,2,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,6.083,3,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
1699,5.099,4,10,12.728,18,18,2.236,8,7,2.236,10,7,12.728,0,0,4.123,10,5,1,1,0,0,0,1,1,1,1,1,0,1
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,0,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,0,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,1,1,0,0,1,0,0
-1,12.728,0,0,9.849,18,13,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,10.296,18,14,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,10.817,18,15,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,10.817,18,15,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,10,17,15,12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,10,17,15,12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,10,17,15,12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,10,17,15,12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
-1,12.728,0,0,8.602,16,14,12.728,0,0,8.062,17,8,12.728,0,0,9.487,18,6,1,1,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,9.434,17,14,12.728,0,0,8.062,17,8,12.728,0,0,9.487,18,6,1,1,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,8.944,17,13,12.728,0,0,8.246,17,7,12.728,0,0,9.849,18,5,1,1,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,7.616,16,12,12.728,0,0,7.616,16,6,12.728,0,0,9.055,18,10,1,4,0,0,0,1,1,0,0,1,0,0
-1,12.728,0,0,7.616,16,12,12.728,0,0,7.616,16,6,12.728,0,0,9.055,18,10,1,4,0,0,0,1,1,1,0,1,0,0
-1,12.728,0,0,7.616,16,12,12.728,0,0,7.616,16,6,12.728,0,0,9.055,18,10,1,4,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,7.616,16,12,12.728,0,0,7.616,16,6,12.728,0,0,9.055,18,10,1,4,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,6.708,15,12,12.728,0,0,6.708,15,6,12.728,0,0,8.062,17,10,1,8,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,6.708,15,12,12.728,0,0,6.708,15,6,12.728,0,0,8.062,17,10,1,8,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,6.708,15,12,12.728,0,0,6.708,15,6,12.728,0,0,8.062,17,10,1,8,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,5.831,14,12,12.728,0,0,5.831,14,6,12.728,0,0,7.071,16,10,1,11,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,5.831,14,12,12.728,0,0,5.831,14,6,12.728,0,0,7.071,16,10,1,11,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,5.831,14,12,12.728,0,0,5.831,14,6,12.728,0,0,7.071,16,10,1,11,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,5,13,12,12.728,0,0,5,13,6,12.728,0,0,6.083,15,10,1,14,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,5,13,12,12.728,0,0,5,13,6,12.728,0,0,6.083,15,10,1,14,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,4.243,12,12,12.728,0,0,5,13,6,12.728,0,0,6.083,15,10,1,14,0,0,0,1,1,1,1,1,0,0
-1,12.728,0,0,3.606,11,12,12.728,0,0,4.243,12,6,12.728,0,0,5.099,14,10,1,14,0,0,0,1,1,1,1,1,0,1
-1,12.728,0,0,3.606,11,12,12.728,0,0,4.243,12,6,12.728,0,0,5.099,14,10,1,14,0,0,0,1,1,0,0,1,0,0
-1,12.728,0,0,4.472,11,13,12.728,0,0,3.606,12,7,12.728,0,0,5.385,14,11,1,14,0,0,0,0,1,0,0,1,0,0
-1,12.728,0,0,5.099,10,14,12.728,0,0,2.236,11,8,12.728,0,0,4.243,12,6,1,14,0,1,0,0,1,0,0,1,0,0
-1,12.728,0,0,6.083,10,15,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,1,14,0,1,0,0,0,0,0,1,0,0
-1,12.728,0,0,6.083,10,15,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,1,14,0,1,0,0,0,0,0,1,0,0
-1,6,9,15,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,2.828,11,7,1,14,0,1,0,0,0,0,0,1,0,0
-1,7,9,16,12.728,18,18,12.728,0,0,3.606,12,7,12.728,0,0,2.236,11,8,1,14,0,0,0,1,1,0,0,1,0,0
-1,7,9,16,12.728,18,18,12.728,0,0,3.606,12,7,12.728,0,0,2.236,11,8,1,14,0,0,0,1,1,0,0,1,0,0
-1,7.071,8,16,12.728,18,18,12.728,0,0,2.828,11,7,12.728,0,0,1.414,10,8,1,14,0,0,0,1,0,0,0,1,0,0
-1,7.071,8,16,12.728,18,18,12.728,0,0,2.828,11,7,12.728,0,0,1.414,10,8,1,14,0,0,0,1,0,1,0,1,0,1
15,7.071,8,16,12.728,18,18,12.728,0,0,2.828,11,7,12.728,0,0,2.236,11,8,1,13,0,0,0,1,0,1,1,1,0,1
15,7.28,7,16,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,1.414,10,8,1,13,0,0,0,0,0,1,1,1,0,1
15,7.071,8,16,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,1.414,10,8,1,13,0,0,0,0,0,1,1,1,0,1
31,7.071,8,16,12.728,18,18,12.728,0,0,2.236,10,7,12.728,0,0,2.236,11,8,1,12,0,0,0,0,0,1,1,1,0,1
31,6.325,7,15,12.728,18,18,1,8,9,2,11,9,4,9,13,2.236,10,7,1,12,0,1,0,0,0,0,1,1,0,0
31,6.325,7,15,12.728,18,18,1,8,9,2,11,9,4,9,13,2.236,10,7,1,12,0,1,0,0,0,0,0,1,0,0
